0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 4.430613653178963487e-08 5.817666504983894994e-08 0.000000000000000000e+00 2.457755614074737943e-08 0.000000000000000000e+00
2.000000000000000000e+00 3.159444152469953120e-09 4.668146887019880689e-09 9.108839344312587298e-09 1.864553889552043128e-09 7.271577998502504492e-10
3.000000000000000000e+00 7.251857480806662978e-10 1.091547561868483862e-09 1.824417916624450488e-09 4.320274628524975109e-10 1.456050969949482096e-10
4.000000000000000000e+00 2.528443299621885221e-10 3.831393340405088162e-10 6.084910202881222370e-10 1.511435406255373301e-10 4.855427206810810688e-11
5.000000000000000000e+00 1.106547394784652700e-10 1.682220174821115277e-10 2.608846196040653852e-10 6.625557296714721283e-11 2.081347843005910871e-11
6.000000000000000000e+00 5.597582993674772181e-11 8.525653407431159343e-11 1.304834959101062504e-10 3.354812439401695694e-11 1.040826879575453120e-11
7.000000000000000000e+00 3.132430265536979364e-11 4.776851381724701482e-11 7.251160053247656489e-11 1.878532107675910780e-11 5.783047349082684737e-12
8.000000000000000000e+00 1.888683168711978851e-11 2.882767282761737283e-11 4.351863115954438006e-11 1.133163748484015564e-11 3.470176046507921541e-12
9.000000000000000000e+00 1.206117813824168560e-11 1.842260452912210238e-11 2.770090749708421653e-11 7.238984471023956938e-12 2.208496083216577972e-12
1.000000000000000000e+01 8.062052316683639710e-12 1.232186031426290762e-11 1.847199832698653027e-11 4.840220961015304402e-12 1.472457440744964014e-12
1.100000000000000000e+01 5.592994018144408551e-12 8.553063265384024350e-12 1.279156298190326344e-11 3.358792688040913522e-12 1.019478375251955342e-12
1.200000000000000000e+01 4.001703607752954119e-12 6.122937739668568345e-12 9.139147924729200437e-12 2.403788476892561905e-12 7.282579679719350615e-13
1.300000000000000000e+01 2.938699429410669259e-12 4.498893627280195354e-12 6.703746119995245658e-12 1.765699217268244461e-12 5.340987393838579971e-13
1.400000000000000000e+01 2.206668431374732647e-12 3.380085242961848610e-12 5.029091390029356274e-12 1.326198093157382095e-12 4.006060209154688962e-13
1.500000000000000000e+01 1.689225720336822428e-12 2.588959753719129408e-12 3.846761810168914859e-12 1.015478593184536048e-12 3.063702266792242677e-13
1.600000000000000000e+01 1.315072108617687549e-12 2.016716023569588274e-12 2.992697096336618918e-12 7.907656399497919942e-13 2.383070050915648641e-13
1.700000000000000000e+01 1.039097982732457636e-12 1.594483970599003888e-12 2.363268801181842378e-12 6.249905528126253813e-13 1.881522303212902491e-13
1.800000000000000000e+01 8.319278445431545679e-13 1.277413604791834836e-12 1.891108947352783545e-12 5.005255971168536681e-13 1.505339572356935934e-13
1.900000000000000000e+01 6.739561727868337427e-13 1.035555799849915874e-12 1.531300490225242481e-12 4.056026589430629638e-13 1.218707564937124017e-13
2.000000000000000000e+01 5.517966172927406056e-13 8.484613753779534709e-13 1.253214143553704989e-12 3.321866273791820150e-13 9.972063490696097109e-14
2.100000000000000000e+01 4.561291429734886495e-13 7.018874737786722761e-13 1.035540025472838392e-12 2.746824787548004082e-13 8.238475218494881895e-14
2.200000000000000000e+01 3.803446978386358869e-13 5.857332082900120746e-13 8.631818273672153259e-13 2.291217439742864931e-13 6.865971330962046066e-14
2.300000000000000000e+01 3.196818319310036558e-13 4.927191599569481819e-13 7.252687765981586828e-13 1.926456363753314562e-13 5.767904121211700049e-14
2.400000000000000000e+01 2.706577373317771779e-13 4.175204645741461837e-13 6.138560067127549334e-13 1.631625195324876396e-13 4.880951690278936575e-14
2.500000000000000000e+01 2.306913940639799651e-13 3.561896494947594246e-13 5.230575689554764350e-13 1.391222874562042850e-13 4.158207071493720185e-14
2.600000000000000000e+01 1.978454141371277445e-13 3.057635378282263920e-13 4.484586015421661093e-13 1.193612325451269311e-13 3.564488822278745618e-14
2.700000000000000000e+01 1.706495756839512824e-13 2.639926631960394075e-13 3.867093585673709795e-13 1.029961951445849890e-13 3.073106421868773904e-14
2.800000000000000000e+01 1.479758374164870566e-13 2.291510746497472248e-13 3.352415065051911809e-13 8.934950278760243276e-14 2.663596530446536418e-14
2.900000000000000000e+01 1.289507263685056852e-13 1.999017395563684580e-13 2.920663019387720833e-13 7.789640152306633934e-14 2.320115800478262196e-14
3.000000000000000000e+01 1.128912102432460764e-13 1.751993357260856268e-13 2.556299511211790136e-13 6.822645954241783341e-14 2.030286315962478438e-14
3.100000000000000000e+01 9.925923705159517909e-14 1.542197830381158840e-13 2.247080056660045492e-13 6.001636230931600044e-14 1.784355255572712913e-14
3.200000000000000000e+01 8.762707910930202075e-14 1.363082815989620440e-13 1.983280764328252768e-13 5.300902469566036416e-14 1.574577591162240367e-14
3.300000000000000000e+01 7.765264165594041771e-14 1.209406710435471912e-13 1.757120750481919058e-13 4.699886471842266097e-14 1.394756923293811451e-14
3.400000000000000000e+01 6.906005583360179594e-14 1.076944453416131047e-13 1.562332048187752281e-13 4.182006138049089585e-14 1.239901656542475495e-14
3.500000000000000000e+01 6.162572682930625619e-14 9.622683225870420735e-14 1.393831179214827827e-13 3.733818985602035078e-14 1.105964269137745714e-14
3.600000000000000000e+01 5.516703144524784781e-14 8.625806121200581794e-14 1.247471229847994635e-13 3.344347261516826187e-14 9.896428313606260344e-15
3.700000000000000000e+01 4.953422561780516598e-14 7.755842370448886103e-14 1.119848556667442996e-13 3.004584759755110926e-14 8.882278511594992257e-15
