    66    0.17661E+04    0.27697E+00   -0.40046E+01    0.57084E+07    0.99279E+04
    67    0.17892E+04    0.28918E+00   -0.44057E+01    0.56804E+07    0.97714E+04
    68    0.18127E+04    0.30165E+00   -0.48167E+01    0.56522E+07    0.96187E+04
    69    0.18364E+04    0.31435E+00   -0.52364E+01    0.56237E+07    0.94699E+04
    70    0.18604E+04    0.32730E+00   -0.56665E+01    0.55951E+07    0.93248E+04
    71    0.18847E+04    0.34050E+00   -0.61099E+01    0.55662E+07    0.91834E+04
    72    0.19091E+04    0.35393E+00   -0.65674E+01    0.55373E+07    0.90456E+04
    73    0.19337E+04    0.36754E+00   -0.70394E+01    0.55081E+07    0.89115E+04
    74    0.19585E+04    0.38132E+00   -0.75245E+01    0.54789E+07    0.87808E+04
    75    0.19835E+04    0.39529E+00   -0.80210E+01    0.54495E+07    0.86537E+04
    76    0.20088E+04    0.40945E+00   -0.85278E+01    0.54201E+07    0.85300E+04
    77    0.20343E+04    0.42378E+00   -0.90447E+01    0.53906E+07    0.84095E+04
    78    0.20602E+04    0.43831E+00   -0.95734E+01    0.53610E+07    0.82919E+04
    79    0.20863E+04    0.45298E+00   -0.10110E+02    0.53314E+07    0.81768E+04
    80    0.21127E+04    0.46780E+00   -0.10656E+02    0.53017E+07    0.80640E+04
    81    0.21392E+04    0.48273E+00   -0.11213E+02    0.52721E+07    0.79533E+04
    82    0.21661E+04    0.49777E+00   -0.11778E+02    0.52425E+07    0.78447E+04
    83    0.21931E+04    0.51290E+00   -0.12353E+02    0.52129E+07    0.77384E+04
    84    0.22205E+04    0.52813E+00   -0.12935E+02    0.51833E+07    0.76345E+04
    85    0.22479E+04    0.54342E+00   -0.13526E+02    0.51537E+07    0.75333E+04
    86    0.22756E+04    0.55878E+00   -0.14125E+02    0.51242E+07    0.74347E+04
    87    0.23038E+04    0.57420E+00   -0.14731E+02    0.50947E+07    0.73387E+04
    88    0.23319E+04    0.58967E+00   -0.15343E+02    0.50652E+07    0.72450E+04
    89    0.23604E+04    0.60519E+00   -0.15964E+02    0.50359E+07    0.71534E+04
    90    0.23892E+04    0.62072E+00   -0.16589E+02    0.50066E+07    0.70637E+04
    91    0.24181E+04    0.63624E+00   -0.17221E+02    0.49774E+07    0.69757E+04
    92    0.24472E+04    0.65176E+00   -0.17857E+02    0.49483E+07    0.68894E+04
    93    0.24767E+04    0.66725E+00   -0.18499E+02    0.49193E+07    0.68047E+04
    94    0.25063E+04    0.68268E+00   -0.19144E+02    0.48904E+07    0.67217E+04
    95    0.25361E+04    0.69804E+00   -0.19793E+02    0.48616E+07    0.66402E+04
    96    0.25660E+04    0.71334E+00   -0.20446E+02    0.48330E+07    0.65602E+04
    97    0.25963E+04    0.72854E+00   -0.21101E+02    0.48044E+07    0.64817E+04
    98    0.26268E+04    0.74365E+00   -0.21758E+02    0.47760E+07    0.64047E+04
    99    0.26574E+04    0.75862E+00   -0.22418E+02    0.47477E+07    0.63291E+04
   100    0.26883E+04    0.77346E+00   -0.23077E+02    0.47195E+07    0.62550E+04
   101    0.27194E+04    0.78822E+00   -0.23738E+02    0.46915E+07    0.61822E+04
   102    0.27509E+04    0.80276E+00   -0.24400E+02    0.46636E+07    0.61108E+04
   103    0.27824E+04    0.81714E+00   -0.25062E+02    0.46358E+07    0.60407E+04
   104    0.28141E+04    0.83138E+00   -0.25722E+02    0.46082E+07    0.59718E+04
   105    0.28460E+04    0.84539E+00   -0.26381E+02    0.45807E+07    0.59043E+04
   106    0.28781E+04    0.85925E+00   -0.27039E+02    0.45533E+07    0.58379E+04
   107    0.29101E+04    0.87281E+00   -0.27694E+02    0.45262E+07    0.57728E+04
   108    0.29425E+04    0.88614E+00   -0.28347E+02    0.44991E+07    0.57088E+04
   109    0.29750E+04    0.89918E+00   -0.28996E+02    0.44723E+07    0.56459E+04
   110    0.30077E+04    0.91191E+00   -0.29640E+02    0.44456E+07    0.55842E+04
   111    0.30404E+04    0.92442E+00   -0.30281E+02    0.44190E+07    0.55235E+04
   112    0.30733E+04    0.93663E+00   -0.30917E+02    0.43927E+07    0.54639E+04
   113    0.31065E+04    0.94854E+00   -0.31548E+02    0.43665E+07    0.54053E+04
   114    0.31397E+04    0.96007E+00   -0.32172E+02    0.43404E+07    0.53477E+04
   115    0.31731E+04    0.97138E+00   -0.32789E+02    0.43146E+07    0.52911E+04
   116    0.32066E+04    0.98223E+00   -0.33399E+02    0.42889E+07    0.52355E+04
   117    0.32403E+04    0.99271E+00   -0.34001E+02    0.42633E+07    0.51808E+04
   118    0.32742E+04    0.10030E+01   -0.34595E+02    0.42380E+07    0.51270E+04
   119    0.33081E+04    0.10128E+01   -0.35180E+02    0.42128E+07    0.50741E+04
   120    0.33421E+04    0.10222E+01   -0.35755E+02    0.41878E+07    0.50221E+04
   121    0.33762E+04    0.10313E+01   -0.36320E+02    0.41629E+07    0.49710E+04
   122    0.34103E+04    0.10399E+01   -0.36874E+02    0.41382E+07    0.49207E+04
   123    0.34445E+04    0.10481E+01   -0.37418E+02    0.41137E+07    0.48712E+04
   124    0.34788E+04    0.10558E+01   -0.37949E+02    0.40894E+07    0.48225E+04
   125    0.35131E+04    0.10631E+01   -0.38468E+02    0.40652E+07    0.47746E+04
   126    0.35474E+04    0.10701E+01   -0.38975E+02    0.40413E+07    0.47274E+04
   127    0.35818E+04    0.10765E+01   -0.39468E+02    0.40174E+07    0.46810E+04
   128    0.36162E+04    0.10825E+01   -0.39949E+02    0.39938E+07    0.46353E+04
   129    0.36507E+04    0.10880E+01   -0.40414E+02    0.39704E+07    0.45902E+04
   130    0.36851E+04    0.10930E+01   -0.40865E+02    0.39471E+07    0.45459E+04
   131    0.37196E+04    0.10976E+01   -0.41301E+02    0.39240E+07    0.45021E+04
   132    0.37541E+04    0.11017E+01   -0.41721E+02    0.39010E+07    0.44591E+04
   133    0.37886E+04    0.11053E+01   -0.42127E+02    0.38783E+07    0.44166E+04
   134    0.38231E+04    0.11085E+01   -0.42513E+02    0.38557E+07    0.43747E+04
   135    0.38576E+04    0.11111E+01   -0.42884E+02    0.38333E+07    0.43335E+04
   136    0.38919E+04    0.11132E+01   -0.43235E+02    0.38111E+07    0.42928E+04
   137    0.39263E+04    0.11149E+01   -0.43568E+02    0.37890E+07    0.42527E+04
   138    0.39606E+04    0.11160E+01   -0.43882E+02    0.37671E+07    0.42132E+04
   139    0.39947E+04    0.11167E+01   -0.44177E+02    0.37454E+07    0.41742E+04
   140    0.40288E+04    0.11169E+01   -0.44453E+02    0.37238E+07    0.41358E+04
   141    0.40628E+04    0.11165E+01   -0.44708E+02    0.37024E+07    0.40979E+04
   142    0.40967E+04    0.11156E+01   -0.44943E+02    0.36812E+07    0.40605E+04
   143    0.41306E+04    0.11143E+01   -0.45157E+02    0.36601E+07    0.40236E+04
   144    0.41643E+04    0.11125E+01   -0.45351E+02    0.36392E+07    0.39872E+04
   145    0.41978E+04    0.11103E+01   -0.45522E+02    0.36185E+07    0.39513E+04
   146    0.42315E+04    0.11075E+01   -0.45672E+02    0.35979E+07    0.39158E+04
   147    0.42647E+04    0.11043E+01   -0.45799E+02    0.35775E+07    0.38808E+04
   148    0.42979E+04    0.11005E+01   -0.45904E+02    0.35573E+07    0.38463E+04
   149    0.43309E+04    0.10964E+01   -0.45986E+02    0.35372E+07    0.38121E+04
   150    0.43637E+04    0.10918E+01   -0.46042E+02    0.35173E+07    0.37784E+04
   151    0.43964E+04    0.10868E+01   -0.46076E+02    0.34975E+07    0.37451E+04
   152    0.44287E+04    0.10812E+01   -0.46086E+02    0.34779E+07    0.37123E+04
   153    0.44609E+04    0.10753E+01   -0.46070E+02    0.34584E+07    0.36798E+04
   154    0.44929E+04    0.10690E+01   -0.46030E+02    0.34391E+07    0.36477E+04
   155    0.45247E+04    0.10623E+01   -0.45966E+02    0.34200E+07    0.36159E+04
   156    0.45562E+04    0.10552E+01   -0.45876E+02    0.34010E+07    0.35846E+04
   157    0.45875E+04    0.10477E+01   -0.45760E+02    0.33821E+07    0.35536E+04
   158    0.46186E+04    0.10400E+01   -0.45619E+02    0.33634E+07    0.35230E+04
   159    0.46493E+04    0.10318E+01   -0.45452E+02    0.33449E+07    0.34928E+04
   160    0.46799E+04    0.10232E+01   -0.45258E+02    0.33265E+07    0.34629E+04
   161    0.47102E+04    0.10145E+01   -0.45039E+02    0.33082E+07    0.34334E+04
   162    0.47402E+04    0.10054E+01   -0.44794E+02    0.32901E+07    0.34042E+04
   163    0.47700E+04    0.99592E+00   -0.44521E+02    0.32722E+07    0.33753E+04
   164    0.47994E+04    0.98626E+00   -0.44223E+02    0.32544E+07    0.33467E+04
   165    0.48286E+04    0.97629E+00   -0.43897E+02    0.32367E+07    0.33185E+04
   166    0.48576E+04    0.96617E+00   -0.43545E+02    0.32192E+07    0.32906E+04
   167    0.48862E+04    0.95567E+00   -0.43167E+02    0.32018E+07    0.32630E+04
   168    0.49145E+04    0.94516E+00   -0.42761E+02    0.31845E+07    0.32358E+04
   169    0.49424E+04    0.93435E+00   -0.42327E+02    0.31674E+07    0.32088E+04
   170    0.49700E+04    0.92346E+00   -0.41866E+02    0.31505E+07    0.31821E+04
   171    0.49971E+04    0.91249E+00   -0.41376E+02    0.31336E+07    0.31557E+04
   172    0.50238E+04    0.90137E+00   -0.40859E+02    0.31170E+07    0.31296E+04
   173    0.50501E+04    0.89010E+00   -0.40315E+02    0.31004E+07    0.31037E+04
   174    0.50761E+04    0.87897E+00   -0.39743E+02    0.30840E+07    0.30781E+04
   175    0.51016E+04    0.86769E+00   -0.39143E+02    0.30677E+07    0.30528E+04
   176    0.51266E+04    0.85648E+00   -0.38515E+02    0.30515E+07    0.30277E+04
   177    0.51512E+04    0.84526E+00   -0.37860E+02    0.30355E+07    0.30029E+04
   178    0.51753E+04    0.83427E+00   -0.37177E+02    0.30196E+07    0.29784E+04
   179    0.51990E+04    0.82320E+00   -0.36466E+02    0.30039E+07    0.29540E+04
   180    0.52223E+04    0.81228E+00   -0.35728E+02    0.29882E+07    0.29300E+04
   181    0.52451E+04    0.80150E+00   -0.34964E+02    0.29727E+07    0.29061E+04
   182    0.52674E+04    0.79095E+00   -0.34171E+02    0.29573E+07    0.28825E+04
   183    0.52892E+04    0.78054E+00   -0.33352E+02    0.29421E+07    0.28591E+04
   184    0.53106E+04    0.77036E+00   -0.32505E+02    0.29269E+07    0.28360E+04
   185    0.53315E+04    0.76055E+00   -0.31634E+02    0.29119E+07    0.28130E+04
   186    0.53516E+04    0.75097E+00   -0.30734E+02    0.28970E+07    0.27903E+04
   187    0.53715E+04    0.74177E+00   -0.29807E+02    0.28822E+07    0.27678E+04
   188    0.53909E+04    0.73292E+00   -0.28856E+02    0.28676E+07    0.27455E+04
   189    0.54096E+04    0.72447E+00   -0.27877E+02    0.28530E+07    0.27235E+04
   190    0.54282E+04    0.71646E+00   -0.26875E+02    0.28386E+07    0.27016E+04
   191    0.54459E+04    0.70893E+00   -0.25845E+02    0.28243E+07    0.26799E+04
   192    0.54632E+04    0.70189E+00   -0.24790E+02    0.28101E+07    0.26584E+04
   193    0.54799E+04    0.69539E+00   -0.23712E+02    0.27960E+07    0.26371E+04
   194    0.54962E+04    0.68946E+00   -0.22607E+02    0.27821E+07    0.26160E+04
   195    0.55119E+04    0.68413E+00   -0.21479E+02    0.27682E+07    0.25951E+04
   196    0.55269E+04    0.67945E+00   -0.20327E+02    0.27544E+07    0.25744E+04
   197    0.55416E+04    0.67546E+00   -0.19152E+02    0.27408E+07    0.25538E+04
   198    0.55557E+04    0.67218E+00   -0.17954E+02    0.27273E+07    0.25335E+04
   199    0.55692E+04    0.66964E+00   -0.16733E+02    0.27138E+07    0.25133E+04
   200    0.55823E+04    0.66789E+00   -0.15490E+02    0.27005E+07    0.24932E+04
   201    0.55947E+04    0.66698E+00   -0.14224E+02    0.26873E+07    0.24733E+04
   202    0.56066E+04    0.66691E+00   -0.12937E+02    0.26742E+07    0.24536E+04
   203    0.56179E+04    0.66775E+00   -0.11627E+02    0.26611E+07    0.24341E+04
   204    0.56285E+04    0.66953E+00   -0.10299E+02    0.26482E+07    0.24147E+04
   205    0.56386E+04    0.67227E+00   -0.89498E+01    0.26354E+07    0.23954E+04
   206    0.56480E+04    0.67603E+00   -0.75804E+01    0.26227E+07    0.23763E+04
   207    0.56569E+04    0.68083E+00   -0.61916E+01    0.26101E+07    0.23574E+04
   208    0.56650E+04    0.68671E+00   -0.47838E+01    0.25975E+07    0.23386E+04
   209    0.56726E+04    0.69371E+00   -0.33574E+01    0.25851E+07    0.23200E+04
   210    0.56795E+04    0.70187E+00   -0.19133E+01    0.25728E+07    0.23015E+04
   211    0.56858E+04    0.71122E+00   -0.45156E+00    0.25606E+07    0.22832E+04
   212    0.56914E+04    0.72180E+00    0.10268E+01    0.25484E+07    0.22650E+04
   213    0.56964E+04    0.73365E+00    0.25219E+01    0.25364E+07    0.22470E+04
   214    0.57008E+04    0.74676E+00    0.40325E+01    0.25244E+07    0.22291E+04
   215    0.57045E+04    0.76133E+00    0.55578E+01    0.25126E+07    0.22114E+04
   216    0.57076E+04    0.77717E+00    0.70984E+01    0.25008E+07    0.21938E+04
   217    0.57102E+04    0.79444E+00    0.86522E+01    0.24891E+07    0.21763E+04
   218    0.57120E+04    0.81313E+00    0.10219E+02    0.24775E+07    0.21590E+04
   219    0.57133E+04    0.83326E+00    0.11801E+02    0.24660E+07    0.21418E+04
   220    0.57139E+04    0.85497E+00    0.13393E+02    0.24546E+07    0.21247E+04
   221    0.57140E+04    0.87818E+00    0.14997E+02    0.24433E+07    0.21078E+04
   222    0.57135E+04    0.90304E+00    0.16611E+02    0.24320E+07    0.20910E+04
   223    0.57122E+04    0.92948E+00    0.18237E+02    0.24208E+07    0.20744E+04
   224    0.57104E+04    0.95751E+00    0.19870E+02    0.24098E+07    0.20578E+04
   225    0.57080E+04    0.98726E+00    0.21515E+02    0.23988E+07    0.20414E+04
   226    0.57049E+04    0.10187E+01    0.23166E+02    0.23879E+07    0.20252E+04
   227    0.57012E+04    0.10520E+01    0.24825E+02    0.23770E+07    0.20090E+04
   228    0.56970E+04    0.10869E+01    0.26492E+02    0.23663E+07    0.19930E+04
   229    0.56921E+04    0.11237E+01    0.28163E+02    0.23556E+07    0.19771E+04
   230    0.56866E+04    0.11622E+01    0.29841E+02    0.23450E+07    0.19613E+04
   231    0.56803E+04    0.12027E+01    0.31524E+02    0.23345E+07    0.19456E+04
   232    0.56736E+04    0.12449E+01    0.33212E+02    0.23241E+07    0.19301E+04
   233    0.56663E+04    0.12892E+01    0.34901E+02    0.23137E+07    0.19147E+04
   234    0.56582E+04    0.13354E+01    0.36594E+02    0.23035E+07    0.18994E+04
   235    0.56495E+04    0.13835E+01    0.38288E+02    0.22933E+07    0.18842E+04
   236    0.56402E+04    0.14336E+01    0.39984E+02    0.22831E+07    0.18691E+04
   237    0.56303E+04    0.14857E+01    0.41680E+02    0.22731E+07    0.18541E+04
   238    0.56198E+04    0.15400E+01    0.43377E+02    0.22631E+07    0.18392E+04
   239    0.56087E+04    0.15962E+01    0.45072E+02    0.22532E+07    0.18245E+04
   240    0.55969E+04    0.16544E+01    0.46765E+02    0.22433E+07    0.18098E+04
   241    0.55846E+04    0.17148E+01    0.48455E+02    0.22336E+07    0.17953E+04
   242    0.55718E+04    0.17772E+01    0.50143E+02    0.22239E+07    0.17808E+04
   243    0.55583E+04    0.18419E+01    0.51826E+02    0.22142E+07    0.17665E+04
   244    0.55442E+04    0.19086E+01    0.53506E+02    0.22047E+07    0.17522E+04
   245    0.55295E+04    0.19776E+01    0.55179E+02    0.21952E+07    0.17381E+04
   246    0.55143E+04    0.20487E+01    0.56847E+02    0.21857E+07    0.17240E+04
   247    0.54985E+04    0.21219E+01    0.58507E+02    0.21764E+07    0.17101E+04
   248    0.54822E+04    0.21977E+01    0.60160E+02    0.21670E+07    0.16962E+04
   249    0.54654E+04    0.22754E+01    0.61805E+02    0.21578E+07    0.16825E+04
   250    0.54479E+04    0.23555E+01    0.63441E+02    0.21486E+07    0.16688E+04
   251    0.54301E+04    0.24377E+01    0.65067E+02    0.21395E+07    0.16552E+04
   252    0.54115E+04    0.25223E+01    0.66683E+02    0.21305E+07    0.16417E+04
   253    0.53926E+04    0.26090E+01    0.68287E+02    0.21215E+07    0.16283E+04
   254    0.53732E+04    0.26981E+01    0.69879E+02    0.21125E+07    0.16150E+04
   255    0.53531E+04    0.27893E+01    0.71459E+02    0.21036E+07    0.16018E+04
   256    0.53327E+04    0.28830E+01    0.73027E+02    0.20948E+07    0.15886E+04
   257    0.53118E+04    0.29787E+01    0.74575E+02    0.20861E+07    0.15756E+04
   258    0.52903E+04    0.30769E+01    0.76116E+02    0.20774E+07    0.15626E+04
   259    0.52684E+04    0.31773E+01    0.77634E+02    0.20687E+07    0.15498E+04
   260    0.52461E+04    0.32800E+01    0.79144E+02    0.20601E+07    0.15370E+04
   261    0.52233E+04    0.33849E+01    0.80625E+02    0.20516E+07    0.15243E+04
   262    0.52000E+04    0.34921E+01    0.82098E+02    0.20431E+07    0.15116E+04
   263    0.51765E+04    0.36016E+01    0.83556E+02    0.20347E+07    0.14991E+04
   264    0.51523E+04    0.37134E+01    0.84992E+02    0.20264E+07    0.14867E+04
   265    0.51277E+04    0.38273E+01    0.86398E+02    0.20181E+07    0.14743E+04
   266    0.51028E+04    0.39436E+01    0.87796E+02    0.20098E+07    0.14620E+04
   267    0.50773E+04    0.40620E+01    0.89164E+02    0.20016E+07    0.14498E+04
   268    0.50514E+04    0.41828E+01    0.90517E+02    0.19935E+07    0.14377E+04
   269    0.50250E+04    0.43057E+01    0.91848E+02    0.19854E+07    0.14257E+04
   270    0.49984E+04    0.44308E+01    0.93156E+02    0.19773E+07    0.14137E+04
   271    0.49713E+04    0.45581E+01    0.94441E+02    0.19694E+07    0.14019E+04
   272    0.49440E+04    0.46877E+01    0.95697E+02    0.19614E+07    0.13901E+04
   273    0.49163E+04    0.48191E+01    0.96937E+02    0.19536E+07    0.13784E+04
   274    0.48882E+04    0.49530E+01    0.98140E+02    0.19457E+07    0.13667E+04
   275    0.48598E+04    0.50887E+01    0.99327E+02    0.19379E+07    0.13552E+04
   276    0.48311E+04    0.52266E+01    0.10048E+03    0.19302E+07    0.13437E+04
   277    0.48020E+04    0.53666E+01    0.10161E+03    0.19225E+07    0.13323E+04
   278    0.47726E+04    0.55086E+01    0.10271E+03    0.19149E+07    0.13210E+04
   279    0.47429E+04    0.56526E+01    0.10378E+03    0.19073E+07    0.13098E+04
   280    0.47130E+04    0.57985E+01    0.10483E+03    0.18998E+07    0.12987E+04
   281    0.46828E+04    0.59465E+01    0.10584E+03    0.18923E+07    0.12876E+04
   282    0.46523E+04    0.60963E+01    0.10683E+03    0.18849E+07    0.12766E+04
   283    0.46215E+04    0.62479E+01    0.10778E+03    0.18775E+07    0.12657E+04
   284    0.45906E+04    0.64015E+01    0.10871E+03    0.18701E+07    0.12548E+04
   285    0.45594E+04    0.65570E+01    0.10960E+03    0.18628E+07    0.12440E+04
   286    0.45279E+04    0.67142E+01    0.11046E+03    0.18556E+07    0.12333E+04
   287    0.44961E+04    0.68732E+01    0.11129E+03    0.18483E+07    0.12227E+04
   288    0.44643E+04    0.70339E+01    0.11209E+03    0.18412E+07    0.12122E+04
   289    0.44322E+04    0.71962E+01    0.11285E+03    0.18341E+07    0.12017E+04
   290    0.43999E+04    0.73601E+01    0.11359E+03    0.18270E+07    0.11913E+04
   291    0.43675E+04    0.75263E+01    0.11428E+03    0.18199E+07    0.11810E+04
   292    0.43346E+04    0.76936E+01    0.11494E+03    0.18129E+07    0.11707E+04
   293    0.43019E+04    0.78616E+01    0.11557E+03    0.18060E+07    0.11605E+04
   294    0.42688E+04    0.80320E+01    0.11617E+03    0.17991E+07    0.11504E+04
   295    0.42359E+04    0.82031E+01    0.11672E+03    0.17922E+07    0.11404E+04
   296    0.42026E+04    0.83764E+01    0.11724E+03    0.17854E+07    0.11304E+04
   297    0.41693E+04    0.85498E+01    0.11774E+03    0.17786E+07    0.11205E+04
   298    0.41357E+04    0.87255E+01    0.11819E+03    0.17718E+07    0.11107E+04
   299    0.41021E+04    0.89027E+01    0.11860E+03    0.17651E+07    0.11009E+04
   300    0.40684E+04    0.90799E+01    0.11897E+03    0.17585E+07    0.10913E+04
   301    0.40346E+04    0.92586E+01    0.11931E+03    0.17518E+07    0.10816E+04
   302    0.40008E+04    0.94381E+01    0.11962E+03    0.17452E+07    0.10721E+04
   303    0.39669E+04    0.96191E+01    0.11989E+03    0.17387E+07    0.10626E+04
   304    0.39329E+04    0.98016E+01    0.12011E+03    0.17322E+07    0.10532E+04
   305    0.38989E+04    0.99842E+01    0.12030E+03    0.17257E+07    0.10438E+04
   306    0.38649E+04    0.10167E+02    0.12046E+03    0.17192E+07    0.10346E+04
   307    0.38308E+04    0.10352E+02    0.12056E+03    0.17128E+07    0.10253E+04
   308    0.37968E+04    0.10538E+02    0.12065E+03    0.17065E+07    0.10162E+04
   309    0.37628E+04    0.10724E+02    0.12068E+03    0.17001E+07    0.10071E+04
   310    0.37287E+04    0.10909E+02    0.12068E+03    0.16938E+07    0.99810E+03
   311    0.36947E+04    0.11097E+02    0.12064E+03    0.16876E+07    0.98915E+03
   312    0.36608E+04    0.11284E+02    0.12057E+03    0.16813E+07    0.98027E+03
   313    0.36269E+04    0.11472E+02    0.12045E+03    0.16751E+07    0.97145E+03
   314    0.35931E+04    0.11661E+02    0.12030E+03    0.16690E+07    0.96269E+03
   315    0.35593E+04    0.11849E+02    0.12010E+03    0.16628E+07    0.95400E+03
   316    0.35256E+04    0.12037E+02    0.11987E+03    0.16568E+07    0.94537E+03
   317    0.34920E+04    0.12225E+02    0.11960E+03    0.16507E+07    0.93680E+03
   318    0.34584E+04    0.12415E+02    0.11929E+03    0.16447E+07    0.92830E+03
   319    0.34250E+04    0.12604E+02    0.11895E+03    0.16387E+07    0.91986E+03
   320    0.33917E+04    0.12792E+02    0.11857E+03    0.16327E+07    0.91148E+03
   321    0.33585E+04    0.12982E+02    0.11815E+03    0.16268E+07    0.90317E+03
   322    0.33255E+04    0.13170E+02    0.11769E+03    0.16209E+07    0.89492E+03
