3.198000000000000043e+01 6.588525982738365945e-08 6.134698738164263805e-08 6.511212530513023658e-08 3.102010423175786515e-08 5.132668830892800208e-09
9.193999999999999773e+01 6.537017134127893875e-08 7.080179010939112235e-08 6.294454654880321429e-08 3.494218653883724583e-08 4.823708158923063943e-09
1.519000000000000057e+02 6.954728266834647449e-08 1.033649081671516255e-07 5.858326257959337178e-08 4.520651284166307504e-08 5.069807307486317751e-09
2.118600000000000136e+02 7.511338410147697799e-08 1.713278080372029863e-07 6.188197909655400143e-08 6.423339843279571096e-08 5.020024425002012907e-09
2.718199999999999932e+02 7.986488159638103464e-08 3.096141978603970184e-07 6.401613008184227290e-08 8.175959696282811079e-08 5.123577963372404825e-09
3.317799999999999727e+02 8.798835686091266849e-08 4.666391166982815451e-07 6.414017632453839118e-08 9.332950771643133357e-08 5.219986282759306458e-09
3.917400000000000091e+02 8.864389051140169481e-08 4.988451982195065184e-07 6.675839774628235406e-08 9.572975189108238708e-08 5.178331703811905483e-09
4.517000000000000455e+02 8.976727843671234863e-08 4.715872244369731187e-07 6.660933032412598864e-08 9.747127130870687853e-08 5.329222019743688399e-09
5.116599999999999682e+02 9.012909972596881879e-08 5.169916490671979547e-07 6.724085157980484069e-08 1.024583285720303357e-07 5.401101297617325159e-09
5.716200000000000045e+02 9.283891294220807072e-08 5.819437243517085054e-07 6.839000314644507796e-08 1.063519109195794823e-07 5.530685790285525499e-09
6.315800000000000409e+02 9.719818606626025837e-08 6.682494512968284411e-07 7.097562092910970965e-08 1.139583643837261652e-07 5.538084135540913547e-09
6.915399999999999636e+02 9.694561790162444606e-08 7.108563109422596295e-07 7.153622418676354332e-08 1.196749666526589238e-07 5.520303361524181742e-09
7.515000000000000000e+02 9.840566368186437761e-08 7.156950064968852757e-07 7.474500975442091070e-08 1.267045177771786598e-07 5.715087456354657037e-09
8.114600000000000364e+02 1.004706004204709981e-07 7.084338381557220284e-07 7.538065564402258649e-08 1.281323899966245844e-07 5.794943901284383449e-09
8.714200000000000728e+02 9.853490700611066313e-08 7.266595135356947149e-07 7.580218337155953371e-08 1.403266927686938123e-07 5.971048815332421314e-09
9.313799999999999955e+02 1.015350928456738086e-07 7.538492171652883243e-07 7.669074629032131036e-08 1.460011219733054960e-07 6.015811190605285545e-09
9.913400000000000318e+02 1.054219317330036022e-07 8.064893291844330253e-07 7.841954200114008287e-08 1.517901995927359401e-07 6.152853278413476309e-09
